mean_red,std_red,skewness_red,kurtosis_red,entropy_red,range_red,mean_green,std_green,skewness_green,kurtosis_green,entropy_green,range_green,mean_blue,std_blue,skewness_blue,kurtosis_blue,entropy_blue,range_blue,contrast_0_deg,correlation_0_deg,asm_0_deg,entropy_0_deg,contrast_45_deg,correlation_45_deg,asm_45_deg,entropy_45_deg,contrast_90_deg,correlation_90_deg,asm_90_deg,entropy_90_deg,contrast_135_deg,correlation_135_deg,asm_135_deg,entropy_135_deg,class
140.4781,15.69055513,1.621553383,3.983727322,5.756122517,116,139.7938,15.74752303,1.490544559,3.382819981,5.788544573,113,136.8088,15.72365233,1.518739896,3.542925965,5.783492007,113,18.37838384,0.962842248,0.002435644,9.427606828,60.94694419,0.876012446,0.001457017,10.11921551,50.37323232,0.897328775,0.001656964,9.970278639,67.64003673,0.86239637,0.001386202,10.19566733,non-ravelling
110.1913,9.096103798,-0.382871565,0.24483887,5.206056209,71,108.389,9.815501974,-0.333926748,-0.005847754,5.319244488,72,114.3801,12.02724507,-0.224266952,-0.301986699,5.610321452,77,25.17353535,0.866002881,0.002040639,9.460596999,43.0046934,0.769130398,0.00157001,9.816710254,32.34565657,0.827244565,0.001816993,9.625440533,54.73808795,0.706077864,0.001421846,9.948653795,non-ravelling
117.5216,22.00927835,0.779761197,0.730599001,6.411534077,154,117.9956,21.43747608,0.775656768,0.611987219,6.37106729,148,116.9027,20.31002296,0.830954498,0.674812705,6.280963781,140,49.05646465,0.946273428,0.000842312,10.85603484,89.23273135,0.901796037,0.000617294,11.23623045,61.61646465,0.932531144,0.00074873,10.9918347,114.9359249,0.87345941,0.000571166,11.36266524,non-ravelling
109.9222,17.23478306,1.232703664,2.950095294,5.966385521,141,116.3,16.85613242,1.273890962,2.773893328,5.939120586,139,122.5431,16.40936752,1.210270956,2.398823744,5.908868873,138,48.97363636,0.912686854,0.001328069,10.32165906,126.5708601,0.773838574,0.000854849,10.87828129,84.47393939,0.849952658,0.001043919,10.64886739,115.5407611,0.793385086,0.000898546,10.83853944,non-ravelling
119.0965,19.59129878,0.727135254,2.854399779,6.201664609,153,122.4603,18.04477276,0.885063507,2.942824996,6.084339401,139,124.837,17.15478449,0.925191295,3.189619581,6.00340392,141,44.99020202,0.932554982,0.001152224,10.48418149,68.42118151,0.897111838,0.000956297,10.72523542,47.83010101,0.928430213,0.001151643,10.48769941,104.5573921,0.842741309,0.000793304,10.9759163,non-ravelling
150.1004,18.80825138,0.056643578,-0.204372823,6.263340006,129,152.0242,18.00523853,0.060968203,-0.187856735,6.19850667,121,153.3828,17.18732859,0.027692895,-0.109875161,6.135456609,118,56.71656566,0.913385223,0.000689924,10.91703244,106.7088052,0.837032943,0.000522878,11.28266817,85.52373737,0.869263321,0.000595455,11.14034033,154.4507703,0.764103387,0.000457997,11.48541108,non-ravelling
126.5657,32.55169248,0.319158383,-0.243604604,7.031233637,213,127.7255,32.42830785,0.335504618,-0.143021542,7.027661707,212,132.4534,31.68621827,0.346714197,-0.09549819,6.994732885,206,198.8958586,0.904723756,0.00026507,12.26599724,355.2530354,0.829475424,0.00020544,12.60268041,247.4020202,0.881045895,0.000241863,12.40269363,451.0553005,0.783480853,0.000192157,12.68177143,non-ravelling
139.9293,44.54578208,-0.337492661,-0.691918187,7.20213641,203,137.0269,42.57088179,-0.439542078,-0.561791212,7.11499576,196,134.0433,40.04728736,-0.616967618,-0.297284438,7.002425934,188,70.71858586,0.980682957,0.000546919,11.61458494,211.3856749,0.942357701,0.000383887,12.07377348,177.7841414,0.951631218,0.000429522,11.95788755,231.8265483,0.936778918,0.000373565,12.10502584,non-ravelling
95.3312,16.26041533,2.243379197,5.790304942,5.460565887,129,98.141,14.5131981,2.223613434,6.082556894,5.359904841,127,102.4358,12.98556423,2.102185137,5.816555572,5.28119532,120,11.59808081,0.973550689,0.006067029,8.403422538,40.98438935,0.904117666,0.003640922,9.131968054,28.81080808,0.93252698,0.004239067,8.930533939,32.6993164,0.923479097,0.003777535,9.047323491,non-ravelling
116.6782,9.638747053,5.642906892,44.46690429,4.245969908,142,119.9765,9.132499535,5.624099969,44.98193272,4.207464625,138,122.9017,8.830664591,5.761428999,47.07086443,4.130014752,141,14.53181818,0.915114173,0.016442521,6.951211939,31.9791858,0.809901189,0.012324536,7.355542089,22.35474747,0.866654608,0.01507085,7.099268286,34.69819406,0.79380933,0.012099363,7.370121194,non-ravelling
88.5089,20.04734698,1.307897655,2.156943079,6.131806095,147,94.33,19.81980071,1.363728336,2.203362345,6.087562898,143,101.5277,19.43931153,1.350555536,2.153548538,6.06183729,141,65.02131313,0.917104461,0.001210218,10.58172259,119.2296704,0.848616504,0.000950436,10.9104258,107.4564646,0.862980493,0.001062004,10.80698093,188.2359963,0.760977437,0.000807212,11.13630274,non-ravelling
121.8683,28.258014,0.224528893,0.161180194,6.834643401,183,118.7906,27.01622386,0.241417552,0.227975722,6.769714026,182,117.4728,25.89159439,0.251382278,0.325083217,6.704475562,178,92.4989899,0.937390558,0.000479074,11.56730898,159.6418733,0.892232542,0.000379197,11.88968435,108.5160606,0.926794785,0.000433129,11.71533944,204.1044791,0.862244035,0.000320629,12.07854949,non-ravelling
104.7871,28.97874693,0.366731728,1.171498018,6.497763782,205,108.6635,27.2040083,-0.198698019,1.639494797,6.41934351,201,114.0663,25.91928827,-1.036262211,2.266205985,6.297012788,199,42.6120202,0.971512761,0.002221513,10.31693461,198.7005408,0.864033753,0.001303722,11.14384736,156.9186869,0.892381208,0.001574406,10.9609634,176.9692888,0.878859509,0.001384078,11.087272,non-ravelling
122.7811,18.2252677,0.427988374,2.197145938,6.165138247,181,123.7187,18.65541665,0.467133344,2.401753098,6.195975138,187,124.6304,18.18607148,0.468764902,2.467431074,6.155842152,182,61.99323232,0.909094754,0.000833293,10.81423224,215.3773084,0.683891082,0.000514847,11.48626855,169.1307071,0.751024133,0.000583869,11.34460435,211.026732,0.690325041,0.000525169,11.47439158,non-ravelling
104.654,14.96075814,2.265578787,9.828240938,5.632188971,156,106.4404,13.73381403,2.191194858,9.089838111,5.515984861,142,107.5713,12.66864303,2.158239455,8.986714015,5.399706496,140,45.29808081,0.882448306,0.001904545,9.793756154,79.35169881,0.794328633,0.001447154,10.14594335,52.85575758,0.864319708,0.001754474,9.910274486,88.05540251,0.771765718,0.001398939,10.19198272,non-ravelling
98.071,14.78926499,1.135948749,6.067365728,5.689180709,178,99.8689,14.51689749,1.103855217,6.385807508,5.653290821,180,101.8844,13.84669046,0.961508851,5.895005369,5.597315099,169,20.64535354,0.950895292,0.002876375,9.34672157,91.35659627,0.783769913,0.001546935,10.23110966,52.54090909,0.875201416,0.001980068,9.92603049,44.6479951,0.894323527,0.001976674,9.867753267,non-ravelling
157.675,32.3897449,1.461381555,0.978896312,6.286504933,145,155.0776,28.14566002,1.319274057,0.620504945,6.222960552,134,146.7989,21.29901544,1.170449419,1.348331301,6.182239299,149,19.84888889,0.987649978,0.001774125,10.01712754,128.7340067,0.918887717,0.000960565,10.9423507,108.2638384,0.931702423,0.001095281,10.818735,115.9180696,0.926943376,0.000974567,10.92648693,non-ravelling
120.4232,31.37086709,0.231312895,-0.446706485,6.975578615,201,120.1482,29.62298156,0.291109489,-0.361047129,6.892158883,204,119.0163,26.7617943,0.378579837,-0.193079275,6.739903857,202,247.2815152,0.860447844,0.000254561,12.31797178,392.6086114,0.778743007,0.000211639,12.54186389,168.0930303,0.905198321,0.000281573,12.14712357,360.5186205,0.796855224,0.000217927,12.51692585,non-ravelling
83.6069,31.41258939,-0.265780478,-0.555873913,6.705542002,195,86.6132,33.53740875,-0.330086287,-0.892936616,6.752456767,197,91.4456,37.78575711,-0.254286457,-1.241987317,6.891916615,192,53.33212121,0.975711495,0.001383859,10.90059357,348.3723089,0.841077626,0.000716946,11.89461183,292.9490909,0.866611586,0.000793215,11.80444184,310.9280686,0.858119562,0.00072925,11.85044131,non-ravelling
100.5533,16.60538344,0.526330874,1.298715603,6.047457994,135,100.9975,17.18725963,0.567781562,1.310562009,6.092136322,136,102.1334,16.71901924,0.585191127,1.354077182,6.050237426,137,39.48494949,0.931109977,0.001066095,10.45691794,136.7076829,0.761975958,0.000630588,11.15977723,100.5386869,0.82451798,0.000740195,10.98104579,121.0053056,0.789320307,0.000666607,11.1112716,non-ravelling
136.2991,35.13445658,-0.270719227,-0.347029463,7.141273107,190,133.7664,33.6776518,-0.21141627,-0.38540854,7.081724572,192,130.6462,30.47347413,-0.13869002,-0.435326376,6.942043605,170,402.4229293,0.822360453,0.000178691,12.75692613,465.9064381,0.795016817,0.000168713,12.81876569,192.4542424,0.91541918,0.000233323,12.39639239,623.4818896,0.725695398,0.000155221,12.94162429,non-ravelling
148.7938,21.62377584,0.11072037,-0.269502509,6.455702489,141,149.9982,20.45598682,0.090881931,-0.298829037,6.368530456,130,150.6902,19.18519283,0.0346721,-0.192932621,6.284831939,124,63.78292929,0.924774856,0.000609871,11.13362743,112.7915519,0.867045939,0.000473196,11.45747655,92.20040404,0.891290956,0.00054776,11.30974909,173.8459341,0.795078672,0.000405899,11.69281412,non-ravelling
140.041,31.92880078,-0.001149145,-0.170031327,7.026016169,204,137.0428,30.87780705,0.034245699,-0.152485762,6.979017643,199,133.9274,28.50420547,0.087418461,-0.122140232,6.864008946,190,348.2149495,0.816988266,0.000200969,12.60573449,386.7464544,0.796883224,0.000199106,12.61991198,180.9622222,0.905105125,0.000257938,12.26320975,574.7163555,0.698183524,0.000171664,12.80133257,non-ravelling
123.2171,30.67588903,0.220193817,-0.265138491,6.952529722,199,122.6028,29.22259455,0.282662394,-0.213564462,6.879495196,196,121.5226,26.33579483,0.368388356,-0.122256987,6.726738312,188,243.2555556,0.857474084,0.000247189,12.31618454,398.7526783,0.766789308,0.000205399,12.55995629,170.2774747,0.900771531,0.000276543,12.15167216,352.1250893,0.794057,0.000211077,12.51854675,non-ravelling
141.258,28.79448968,0.888104615,0.689792285,6.730741147,172,141.5518,27.72436323,0.895420671,0.661385169,6.671766521,166,140.4147,27.84843845,0.8995666,0.65897928,6.684630116,171,60.5559596,0.961501708,0.00069596,11.20731481,207.9534741,0.867745161,0.000394786,11.91834676,157.1094949,0.899897074,0.000436976,11.79799307,200.0093868,0.872827797,0.000399205,11.91428108,non-ravelling
136.8666,23.66278945,0.40040056,1.098157019,6.529745623,184,142.5649,22.01472662,0.445923325,1.465898413,6.431190819,175,147.1997,21.2380371,0.391390522,1.821225625,6.378835904,182,33.66313131,0.965873389,0.001026824,10.6109231,83.04305683,0.916313055,0.000644756,11.19000143,45.14323232,0.954440988,0.000824467,10.86461298,66.63013978,0.932854948,0.000693689,11.07495504,non-ravelling
127.9603,14.44294028,1.697434727,4.506901576,5.62263974,124,129.4336,14.24887333,1.715623059,4.451605865,5.583963246,124,131.4781,13.37563906,1.759686882,4.801897685,5.485263664,125,34.02080808,0.914945271,0.002339226,9.571713865,65.28803183,0.836709531,0.001882186,9.90585908,44.05424242,0.890209927,0.002457591,9.607658962,71.78543006,0.820427933,0.001791508,9.974273315,non-ravelling
110.831,22.68939486,1.344458066,3.167310953,6.290348445,188,115.4115,22.80277105,1.214880623,3.173959436,6.298934238,189,119.9475,22.51017867,0.956308881,3.106418595,6.294130022,194,65.13777778,0.935996489,0.000994664,10.78638228,171.2681359,0.832083635,0.000680406,11.30308884,111.4694949,0.891528347,0.000828278,11.06985722,152.2318131,0.850721952,0.000697447,11.25677043,non-ravelling
151.1084,18.70492581,0.099691862,-0.269961014,6.25447912,131,153.2349,17.90353378,0.094272259,-0.274485688,6.189582556,124,154.7725,16.90444154,0.078532427,-0.20845242,6.11252027,124,57.99515152,0.909883494,0.000689277,10.92264165,106.1187634,0.835406234,0.00052736,11.27404629,82.91191919,0.871788731,0.000598878,11.11618073,152.402816,0.763601416,0.000455363,11.48959722,non-ravelling
139.0517,29.52123688,-0.050393483,-0.041656546,6.908902847,191,138.5875,28.33110206,0.021022691,-0.016103104,6.851266855,188,137.0115,26.63770951,0.090279214,0.032617522,6.762448392,180,289.0010101,0.821233312,0.000236864,12.39892819,408.1300888,0.746911338,0.000211103,12.54954222,235.1924242,0.854363871,0.000253188,12.30709272,527.5024997,0.672913753,0.000194468,12.66065653,non-ravelling
120.353,30.41305297,0.766135772,0.492952969,6.86109807,195,120.7111,29.58573029,0.835980086,0.63757852,6.805777734,181,124.14,29.10295861,0.899274742,0.857689228,6.77523969,180,189.9587879,0.891794287,0.000352459,11.98866173,489.2026324,0.720340807,0.000233137,12.49887018,270.3248485,0.84597295,0.000295883,12.21394539,349.8338945,0.800010124,0.000276646,12.30363972,non-ravelling
121.4411,30.43997915,0.339123674,-0.045350637,6.919679359,193,118.1022,29.97661347,0.35064946,-0.034652002,6.892800338,187,115.7321,29.16687384,0.325371302,-0.037241536,6.864137099,180,93.39363636,0.947975825,0.00043817,11.71821906,169.3300684,0.905986977,0.000337442,12.06182023,117.3046465,0.93477649,0.00039269,11.86653706,210.6402408,0.883055783,0.000307111,12.18334779,non-ravelling
74.2766,14.00901468,3.916554419,19.0458039,4.892455774,144,80.9316,12.70061894,4.087117672,20.31710372,4.657440898,137,85.8416,12.03987165,4.095901108,20.54811734,4.578173793,134,19.85383838,0.938729759,0.01184774,7.633052338,32.94694419,0.899130655,0.007925996,8.117528387,20.17232323,0.940395483,0.009153699,7.923516709,38.81379451,0.881168367,0.007687311,8.181337583,non-ravelling
72.1073,10.81490577,2.444017811,13.51061931,4.860048147,120,78.0246,8.782334248,1.566520276,10.87135755,4.696310817,111,82.7099,7.599101394,0.789683042,10.02811786,4.544456455,105,8.513434343,0.949349177,0.011132104,7.459537446,17.08805224,0.898563509,0.007615111,7.963866747,12.71040404,0.924316352,0.008538736,7.801845841,21.82665034,0.870432695,0.006896578,8.105207082,non-ravelling
128.3751,36.89917343,0.42921992,-0.5559437,7.144335252,200,128.1368,35.77970774,0.445153221,-0.499688808,7.100904619,195,128.1353,33.75443369,0.415023093,-0.427391353,7.037588908,190,130.2905051,0.949306646,0.000344103,12.05636813,401.4021018,0.843955501,0.000216121,12.64856288,271.6319192,0.89408849,0.00025527,12.45894406,335.0656056,0.869741814,0.000233673,12.56012722,non-ravelling
149.3662,19.60964297,0.152184998,-0.252448233,6.313038516,138,151.6252,18.55015162,0.150532603,-0.218820163,6.231523224,129,152.865,17.19566733,0.106803311,-0.132939668,6.127866153,123,59.40383838,0.914703306,0.000662494,10.98175242,106.3795531,0.847295932,0.000529786,11.29357075,79.84494949,0.885265711,0.000624436,11.09318269,147.7139067,0.787964817,0.000459168,11.48733199,non-ravelling
135.2204,11.44216867,-1.352954362,2.559385824,5.230911837,91,134.9506,10.15921058,-1.047573159,1.922442998,5.163612557,89,134.6727,8.828135404,-1.05178379,3.116831172,5.034600329,90,26.54535354,0.873636255,0.003612417,8.981436574,41.06081012,0.804676773,0.00280428,9.314827209,12.73666667,0.939978233,0.003749,8.808281456,29.71900826,0.858602874,0.002914784,9.211538056,non-ravelling
132.5491,27.20777443,0.267765932,0.195764643,6.752076108,213,132.3712,24.68705755,0.37522654,0.389156238,6.603501627,195,130.9983,22.75600793,0.490896577,0.835166795,6.478904154,192,96.40090909,0.924033198,0.000567519,11.38674358,142.2708907,0.887420803,0.000450751,11.62417275,105.9174747,0.916032775,0.000498301,11.49330845,226.1126416,0.82109137,0.000368995,11.89603305,non-ravelling
97.3779,25.77668892,1.186783625,1.445974859,6.380385721,181,100.6559,22.83982257,1.327970242,1.951739498,6.165626762,167,103.0769,20.42789236,1.414006987,2.397011808,6.027443775,169,107.9852525,0.901158421,0.001744949,10.55669523,149.0748903,0.863943733,0.001323824,10.79860138,81.74686869,0.925381735,0.001619789,10.52384107,194.3091521,0.822658287,0.001213486,10.9447227,non-ravelling
116.9298,27.80359459,0.738593441,0.941556933,6.726171357,191,118.1507,27.40949451,0.693270351,0.991836504,6.710638372,193,119.4218,26.16156503,0.599130116,0.952245624,6.65692135,187,89.48959596,0.940346237,0.000633389,11.37023037,225.8552189,0.848206402,0.000422196,11.90564013,224.6447475,0.848515506,0.000450342,11.87694148,344.6261606,0.768417125,0.000378296,12.06969272,non-ravelling
120.1171,34.59773963,0.538965808,0.159202091,7.064019211,207,120.7542,34.24991945,0.514128277,0.251966436,7.051533265,209,121.3657,32.99679929,0.472380207,0.330543597,7.008840721,206,135.0725253,0.941809965,0.00038594,11.93370278,364.7207428,0.84318576,0.000254441,12.46711565,330.6367677,0.858403013,0.000264417,12.43257681,484.9951025,0.791481027,0.000227603,12.61067826,non-ravelling
181.0735,23.10589314,-1.920730092,3.029819903,5.632032553,127,178.5858,21.94797117,-1.899706145,2.961335426,5.594192618,127,176.741,21.64462795,-1.876441913,2.926966307,5.640778442,122,28.02161616,0.971702813,0.005875584,9.137582795,151.8372615,0.847414035,0.003672111,9.899832376,116.809798,0.882402636,0.004394842,9.718752937,123.8544026,0.875532783,0.003787956,9.836043237,non-ravelling
104.8524,29.8404694,-0.321761225,0.335386165,6.675748898,174,107.8235,29.34582675,-0.76926885,0.624572051,6.54785179,173,112.2727,30.475494,-1.107934163,0.607233052,6.543375383,168,61.10747475,0.964372805,0.001737848,10.76566581,222.2941537,0.870482471,0.001114131,11.47719812,163.4677778,0.904867005,0.001425283,11.21422617,199.6088154,0.883708724,0.001123532,11.40660392,non-ravelling
116.6277,14.37785425,0.870227934,1.610200241,5.798597546,102,116.6715,13.86276984,0.866481345,1.713597619,5.747486359,97,117.0331,13.6109149,0.914022293,1.923684342,5.722272427,104,13.57888889,0.965123683,0.002319773,9.426845999,35.33486379,0.909477039,0.001524933,9.998373914,28.08262626,0.927987756,0.00172614,9.850586994,42.67187022,0.890683541,0.001352036,10.17126275,non-ravelling
90.1791,14.61935098,1.346057473,1.53897454,5.383371376,109,89.996,13.0634905,1.3683216,1.613776585,5.185293163,95,93.9368,11.81312007,1.49400054,2.519536374,5.108746519,93,2.924646465,0.991831238,0.009063488,7.741391644,10.59585757,0.969835053,0.005876836,8.418066402,7.913636364,0.977416629,0.007049995,8.190383052,9.528007346,0.972877291,0.005943596,8.384983301,non-ravelling
124.1644,20.22307031,3.183124557,11.11982465,5.290003607,154,126.3756,18.80928294,3.207717317,11.49316589,5.229271832,150,128.0895,17.62549545,3.216942681,11.68812833,5.144160796,145,45.82606061,0.937422612,0.005263432,8.815722378,86.8070605,0.882466198,0.00380266,9.236422189,74.84292929,0.897903627,0.004497158,9.077395163,130.2049791,0.823705754,0.003670367,9.328392926,non-ravelling
123.7537,30.62743601,-0.166357413,-0.925529072,6.781256827,164,124.6193,27.86097571,-0.111523176,-0.902933192,6.657117865,153,124.6771,25.32958814,-0.043232549,-0.84890407,6.531682274,143,100.5741414,0.937204063,0.000659494,11.38578202,165.9883685,0.896541533,0.000480499,11.712114,107.4977778,0.933179598,0.000562295,11.50485335,215.8210387,0.86549088,0.000452526,11.83220969,non-ravelling
98.0777,15.17104686,1.138681312,5.592356133,5.726670306,181,99.8602,14.78356709,1.132399841,5.932969697,5.676341566,179,101.7305,14.06035098,0.996703843,5.844792641,5.620359762,174,22.24757576,0.949150112,0.002735496,9.435554475,96.55473931,0.779377438,0.00146077,10.31175628,54.55494949,0.875036267,0.001879012,9.997095965,45.91613101,0.895079454,0.001919938,9.916265937,non-ravelling
92.081,5.258292403,1.19716997,5.963479773,4.341622559,56,90.7958,4.543027885,1.114459806,5.338922311,4.140539829,48,94.0586,4.566920849,1.260962379,6.538821999,4.134303132,52,2.401111111,0.945116558,0.013339996,6.776332265,5.488011427,0.874553881,0.009328177,7.292984487,3.642525253,0.917437182,0.012300194,6.941573448,5.403224161,0.876495,0.009805714,7.2281178,non-ravelling
116.3274,25.87799856,1.080426087,0.806902539,6.469795366,180,116.4743,23.94478523,1.120965371,0.997516106,6.332705699,182,115.6714,21.89180262,1.159937088,1.278890972,6.189524286,170,164.1451515,0.859387375,0.000999434,11.09102927,214.9588817,0.816006068,0.00077886,11.34938194,110.9945455,0.905571206,0.00098092,11.03592462,270.932762,0.76808916,0.000728324,11.42329139,non-ravelling
139.453,26.07308557,0.805235827,0.66003102,6.622857406,151,143.7667,25.45012517,0.936845011,0.919396815,6.559040201,150,147.7344,24.94999112,0.945049586,1.025464418,6.532462507,155,26.84808081,0.979380017,0.000956096,10.65259832,81.50382614,0.937268625,0.00055325,11.36677624,49.09808081,0.962112798,0.000689261,11.06479391,60.65819814,0.953319141,0.000643278,11.18366241,non-ravelling
123.5745,33.23439859,0.346912656,-0.166251503,7.046908301,194,123.48,32.8383069,0.313364988,-0.131734803,7.033621427,192,123.3889,31.2114251,0.292971258,-0.072921004,6.962566114,184,145.1980808,0.932070367,0.00036759,11.98997573,356.4306703,0.832981479,0.000252853,12.46946271,297.990202,0.860586823,0.000265988,12.41592758,447.3705744,0.790357255,0.000227229,12.59969482,non-ravelling
151.299,19.21729427,0.105854912,-0.125953201,6.29650971,135,152.8934,18.28217264,0.103825567,-0.084198985,6.22603604,129,154.0362,17.26058775,0.085238505,-0.037471137,6.140694953,122,60.02545455,0.910831675,0.000668967,10.97735498,107.1304969,0.840901173,0.000513515,11.31842332,80.81191919,0.880136076,0.000589169,11.14524286,150.5942251,0.776327087,0.000456035,11.50216901,non-ravelling
104.8519,19.67573547,1.614709362,2.737357076,5.917919362,144,106.7724,17.25557296,1.571965738,2.894723735,5.784420871,131,109.9912,15.2431533,1.40770403,2.748918193,5.682158809,126,26.9420202,0.95703722,0.003157137,9.492095171,81.61493725,0.869354212,0.002004917,10.07630139,55.88666667,0.910264582,0.002411208,9.823971666,68.54331191,0.890278846,0.00211564,10.00418101,non-ravelling
111.4805,19.31958125,0.328163839,2.905949297,6.134116214,182,111.3378,18.5902741,0.257843616,3.031594205,6.084135288,173,111.5879,18.24123005,0.048195542,3.525018629,6.043131323,176,26.87979798,0.960761702,0.001886517,10.02998514,61.36026936,0.91050349,0.001296981,10.5262373,46.70181818,0.933384573,0.001437761,10.3972457,77.43862871,0.886997739,0.001118556,10.70335583,non-ravelling
112.3765,37.88339673,0.331472396,-0.880728331,6.948354707,202,114.497,34.66831105,0.406817496,-0.763072645,6.816479836,197,114.8195,31.48934613,0.478817752,-0.590256809,6.698712187,192,150.1072727,0.939422591,0.000999944,11.46901342,229.2263034,0.907608171,0.000737808,11.75337178,138.0271717,0.944378618,0.000854051,11.55063918,291.7187022,0.882410172,0.000684065,11.89147067,non-ravelling
145.66,30.0347532,-0.214323057,-0.151549623,6.931373712,188,142.586,28.2125611,-0.108676033,-0.119394149,6.845972354,182,140.7192,26.0954891,-0.065056658,0.043769806,6.737402533,186,225.2153535,0.860186086,0.000262392,12.26275959,306.1045812,0.810227128,0.000231388,12.42390792,164.5427273,0.898415452,0.000289532,12.12163742,404.9913274,0.748866932,0.000213024,12.54233409,non-ravelling
130.6317,35.4878494,0.385523259,0.160984554,7.128576289,207,130.1824,34.74321704,0.411674189,0.182677736,7.088250597,200,129.7304,34.14012765,0.41560848,0.242874593,7.060896694,203,243.0741414,0.899567103,0.000271248,12.34933928,478.0065299,0.802088723,0.000204691,12.69025668,300.1447475,0.876163866,0.000240552,12.50231242,501.9211305,0.792188189,0.000199236,12.7240694,non-ravelling
118.2179,25.66588825,1.044344883,1.275169001,6.5684942,167,118.0522,25.67743514,1.054908304,1.461011273,6.577607391,174,119.8978,24.34905656,1.052124857,1.605906657,6.508619145,173,97.82060606,0.924331015,0.000635915,11.2899783,123.969901,0.904172934,0.000548399,11.4560147,97.32060606,0.924977947,0.000629007,11.31806907,229.3641465,0.822707611,0.000446494,11.76603706,non-ravelling
125.3656,32.95103544,0.066830241,-0.492297638,7.053639754,191,125.1159,30.58622676,0.167978406,-0.432433555,6.944872727,185,124.3294,27.00196466,0.263844143,-0.340236391,6.764642666,169,234.3839394,0.876669065,0.000233165,12.38372967,375.5425977,0.801485722,0.000194567,12.61940109,160.390303,0.91515515,0.000266493,12.19629972,343.1731456,0.818615508,0.000200199,12.58219797,non-ravelling
150.7069,21.17411137,0.014318897,-0.27491438,6.432334607,147,151.9851,20.36586551,0.098377334,-0.300087422,6.3752713,134,152.9952,19.56538211,0.109287166,-0.226569995,6.318529031,131,71.69454545,0.914560464,0.000547868,11.22599216,112.2908887,0.866604408,0.000450413,11.48805536,84.84535354,0.899051628,0.00052262,11.2983586,176.5088256,0.790330687,0.000375434,11.74721075,non-ravelling
75.0391,15.25349702,0.594250704,1.637072923,5.915486006,130,92.0409,15.93498752,0.461554317,1.453467901,5.983905299,129,105.2615,15.78995623,0.389601446,1.410698965,5.976674961,129,49.60808081,0.898029071,0.001109734,10.46398007,63.12049791,0.870409237,0.00101944,10.5690656,51.09,0.895484793,0.001167059,10.43302352,121.0174472,0.751545114,0.000774337,10.96535307,non-ravelling
164.5256,20.06000859,-1.04888165,0.401846903,6.05767212,124,164.7757,20.46324973,-1.056328732,0.479535057,6.105945548,127,164.6525,19.62792765,-0.996688089,0.317396855,6.064955491,124,34.18161616,0.958372514,0.001353979,10.34436934,71.15253546,0.912674305,0.00100522,10.76806698,30.68979798,0.962191136,0.001464815,10.24283628,47.69472503,0.941462586,0.00113173,10.55072363,non-ravelling
171.9205,13.21228897,-1.271104364,2.229238435,5.565861237,114,172.0408,14.16261753,-1.294282579,2.292494328,5.663011547,116,171.7565,13.87393267,-1.270128845,2.244459082,5.640666421,117,26.2120202,0.930725144,0.001951428,9.740997867,52.6667687,0.858889591,0.001434667,10.14871562,25.19464646,0.932845027,0.002062269,9.652696978,40.52433425,0.891344368,0.001595509,10.00102958,non-ravelling
125.6389,9.842931819,0.70493199,2.124904006,5.269306064,100,125.586,9.585510106,0.686769351,2.176626317,5.231094045,100,126.6247,9.315709845,0.628915497,2.305586887,5.187073451,104,29.53232323,0.841065278,0.002474492,9.384020802,68.79695949,0.630549264,0.001696082,9.891090334,54.51565657,0.706997069,0.001925584,9.735249769,76.56759514,0.588812241,0.001668339,9.925146115,non-ravelling
126.8217,47.0683897,0.247929298,-1.428675287,7.134961314,181,126.5389,46.12474051,0.278939407,-1.412902835,7.089265146,177,125.7707,43.46983001,0.298249402,-1.384695911,7.022921092,177,259.6912121,0.938941465,0.000317447,12.29088718,587.9516376,0.861630704,0.000251172,12.59164088,404.640404,0.90476611,0.000295939,12.41633873,574.9325579,0.864685253,0.000250011,12.5927226,non-ravelling
130.5757,19.74827763,0.666466825,0.445834986,6.278900531,131,128.9149,18.58445743,0.726043195,0.607396625,6.183387546,124,130.1312,17.44962998,0.693528534,0.665574062,6.097351289,120,66.45474747,0.905552544,0.000823385,10.85938039,216.8213448,0.691796858,0.000480925,11.56006334,156.6847475,0.777317187,0.000550429,11.38839124,195.2873176,0.722398617,0.000499659,11.49764814,non-ravelling
81.8246,18.52986872,1.2652826,3.193700489,6.080344352,163,88.8498,17.87694157,1.270034987,3.482323091,6.01156848,163,96.3818,17.17350368,1.133256278,3.567769794,5.970653102,157,54.04131313,0.91548163,0.001312453,10.38329269,132.2855831,0.791508394,0.000904433,10.91137597,100.0131313,0.84260894,0.00104875,10.75526084,144.1423324,0.772883871,0.000864958,10.98487932,non-ravelling
144.6335,16.55379043,1.470836508,3.735760125,5.854017014,151,145.0331,16.04164594,1.424163993,3.661507677,5.821394334,148,143.3563,16.26689738,1.475293879,3.777026492,5.832799243,151,23.14535354,0.955705777,0.001902229,9.809847595,70.02601775,0.866179056,0.001200213,10.43260941,72.88454545,0.860849511,0.001248929,10.43201627,108.3823079,0.792850098,0.001017717,10.6704431,non-ravelling
